Corp ID,Corp Name,Schl ID,Schl Name,year,American Indian,Asian or Pacific Islander,Black,Hispanic,Multiracial,White,Free Meals,Reduced Price Meals,Paid Meals,TOTAL ENROLLMENT,School Name,ELL N,ELL %,Special Education N,Special Education %,Total Enrollment,white_percent,free_meals_percent,reduced_meals_percent,free_reduced_meal_percent
4345,Wawasee Community School Corp,3637,Syracuse Elementary School,2007,NA,1,3,69,27,458,169,47,342,558,Syracuse Elementary School,39,0.06989247311827956,83,0.14874551971326164,558,0.8207885304659498,0.30286738351254483,0.08422939068100359,0.3870967741935484
4345,Wawasee Community School Corp,3639,Wawasee High School,2007,2,8,2,60,30,995,177,83,837,1097,Wawasee High School,44,0.040109389243391066,114,0.10391978122151321,1097,0.9070191431175935,0.16134913400182316,0.07566089334548769,0.23701002734731086
4455,Whitko Community School Corp,3642,Pierceton Elementary School,2007,NA,1,2,23,1,467,133,33,328,494,Pierceton Elementary School,10,0.020242914979757085,85,0.1720647773279352,494,0.9453441295546559,0.2692307692307692,0.06680161943319839,0.3360323886639676
4455,Whitko Community School Corp,3644,Whitko Middle Sch,2007,1,3,3,7,6,425,69,49,327,445,Whitko Middle Sch,2,0.0044943820224719105,59,0.13258426966292136,445,0.9550561797752809,0.1550561797752809,0.1101123595505618,0.2651685393258427
4415,Warsaw Community Schools,3647,Warsaw Community HS,2007,6,28,21,212,7,1748,396,165,1461,2022,Warsaw Community HS,152,0.0751730959446093,230,0.11374876360039565,2022,0.8644906033630069,0.19584569732937684,0.08160237388724036,0.2774480712166172
4415,Warsaw Community Schools,3653,Edgewood Middle School,2007,NA,8,6,40,4,475,96,57,380,533,Edgewood Middle School,29,0.054409005628517824,64,0.1200750469043152,533,0.8911819887429644,0.1801125703564728,0.10694183864915573,0.2870544090056285
4415,Warsaw Community Schools,3661,Jefferson Elementary School,2007,1,5,5,84,11,271,111,58,208,377,Jefferson Elementary School,72,0.1909814323607427,62,0.16445623342175067,377,0.7188328912466844,0.29442970822281167,0.15384615384615385,0.4482758620689655
4415,Warsaw Community Schools,3665,Lincoln Elementary School,2007,NA,6,3,82,24,360,157,76,242,475,Lincoln Elementary School,60,0.12631578947368421,77,0.16210526315789472,475,0.7578947368421053,0.33052631578947367,0.16,0.4905263157894737
4415,Warsaw Community Schools,3673,Madison Elementary School,2007,NA,1,11,140,6,414,219,65,288,572,Madison Elementary School,98,0.17132867132867133,76,0.13286713286713286,572,0.7237762237762237,0.38286713286713286,0.11363636363636363,0.4965034965034965
4415,Warsaw Community Schools,3677,Washington Elementary School,2007,NA,4,6,56,6,503,155,67,353,575,Washington Elementary School,55,0.09565217391304348,91,0.1582608695652174,575,0.8747826086956522,0.26956521739130435,0.11652173913043479,0.38608695652173913
4515,Prairie Heights Com Sch Corp,3685,Milford Elementary School,2007,NA,NA,NA,1,1,165,34,23,110,167,Milford Elementary School,1,0.005988023952095809,28,0.16766467065868262,167,0.9880239520958084,0.20359281437125748,0.1377245508982036,0.3413173652694611
4515,Prairie Heights Com Sch Corp,3686,Prairie Heights Elem Sch,2007,4,1,2,19,12,408,113,46,287,446,Prairie Heights Elem Sch,12,0.026905829596412557,42,0.09417040358744394,446,0.9147982062780269,0.2533632286995516,0.1031390134529148,0.35650224215246634
4515,Prairie Heights Com Sch Corp,3688,Prairie Heights Middle School,2007,3,1,2,15,9,549,131,74,374,579,Prairie Heights Middle School,4,0.0069084628670120895,92,0.15889464594127806,579,0.9481865284974094,0.22625215889464595,0.12780656303972365,0.3540587219343696
4515,Prairie Heights Com Sch Corp,3690,Prairie Heights Sr High Sch,2007,1,NA,3,13,10,515,71,71,400,542,Prairie Heights Sr High Sch,5,0.00922509225092251,89,0.16420664206642066,542,0.9501845018450185,0.13099630996309963,0.13099630996309963,0.26199261992619927
4525,Westview School Corporation,3697,Westview Jr-Sr High School,2007,1,1,2,8,20,732,124,63,577,764,Westview Jr-Sr High School,7,0.009162303664921465,87,0.11387434554973822,764,0.9581151832460733,0.16230366492146597,0.0824607329842932,0.24476439790575916
4525,Westview School Corporation,3698,Topeka Elementary School,2007,NA,2,NA,6,5,313,58,62,206,326,Topeka Elementary School,147,0.450920245398773,44,0.13496932515337423,326,0.9601226993865031,0.17791411042944785,0.1901840490797546,0.36809815950920244
4525,Westview School Corporation,3702,Westview Elementary School,2007,NA,NA,NA,3,5,349,44,50,263,357,Westview Elementary School,21,0.058823529411764705,33,0.09243697478991597,357,0.9775910364145658,0.12324929971988796,0.1400560224089636,0.26330532212885155
4525,Westview School Corporation,3704,Meadowview Elementary Sch,2007,NA,1,2,3,4,405,62,63,290,415,Meadowview Elementary Sch,265,0.6385542168674698,31,0.0746987951807229,415,0.9759036144578314,0.1493975903614458,0.15180722891566265,0.30120481927710846
4525,Westview School Corporation,3714,Shipshewana-Scott Elem School,2007,1,3,2,1,9,377,61,46,286,393,Shipshewana-Scott Elem School,156,0.3969465648854962,30,0.07633587786259542,393,0.9592875318066157,0.15521628498727735,0.11704834605597965,0.272264631043257
4535,Lakeland School Corporation,3730,Lakeland High School,2007,4,3,2,69,7,636,120,56,545,721,Lakeland High School,59,0.08183079056865465,102,0.14147018030513175,721,0.8821081830790569,0.1664355062413315,0.07766990291262135,0.24410540915395285
4535,Lakeland School Corporation,3731,Parkside Elementary School,2007,NA,3,1,79,17,406,146,67,293,506,Parkside Elementary School,90,0.17786561264822134,58,0.11462450592885376,506,0.8023715415019763,0.2885375494071146,0.1324110671936759,0.4209486166007905
4535,Lakeland School Corporation,3741,Wolcott Mills Elementary Sch,2007,NA,NA,NA,3,6,243,81,26,145,252,Wolcott Mills Elementary Sch,3,0.011904761904761904,36,0.14285714285714285,252,0.9642857142857143,0.32142857142857145,0.10317460317460317,0.4246031746031746
4535,Lakeland School Corporation,3743,Lakeland Middle School,2007,2,1,NA,56,9,445,135,62,316,513,Lakeland Middle School,50,0.09746588693957114,62,0.12085769980506822,513,0.8674463937621832,0.2631578947368421,0.12085769980506822,0.3840155945419103
4535,Lakeland School Corporation,3745,Lima-Brighton Elementary,2007,2,2,2,51,14,212,95,33,155,283,Lima-Brighton Elementary,47,0.16607773851590105,40,0.1413427561837456,283,0.7491166077738516,0.33568904593639576,0.1166077738515901,0.45229681978798586
4645,Tri-Creek School Corporation,3753,Oak Hill Elementary School,2007,NA,NA,1,23,17,561,79,32,491,602,Oak Hill Elementary School,11,0.018272425249169437,66,0.10963455149501661,602,0.9318936877076412,0.13122923588039867,0.053156146179401995,0.18438538205980065
4660,Crown Point Community Sch Corp,3761,Robert Taft Middle School,2007,4,12,14,66,33,935,123,34,907,1064,Robert Taft Middle School,12,0.011278195488721804,87,0.08176691729323309,1064,0.8787593984962406,0.1156015037593985,0.03195488721804511,0.1475563909774436
4660,Crown Point Community Sch Corp,3769,Douglas MacArthur Elem Sch,2007,7,4,4,27,25,421,171,42,275,488,Douglas MacArthur Elem Sch,6,0.012295081967213115,68,0.13934426229508196,488,0.8627049180327869,0.35040983606557374,0.0860655737704918,0.4364754098360656
4660,Crown Point Community Sch Corp,3773,Dwight D Eisenhower Elem Sch,2007,2,5,3,17,12,307,18,11,317,346,Dwight D Eisenhower Elem Sch,14,0.04046242774566474,38,0.10982658959537572,346,0.8872832369942196,0.05202312138728324,0.031791907514450865,0.0838150289017341
4580,Hanover Community School Corp,3781,Jane Ball Elementary School,2007,4,1,NA,34,9,458,117,16,373,506,Jane Ball Elementary School,8,0.015810276679841896,76,0.15019762845849802,506,0.9051383399209486,0.23122529644268774,0.03162055335968379,0.2628458498023715
4580,Hanover Community School Corp,3782,Lincoln Elementary School,2007,1,5,5,21,8,284,20,7,297,324,Lincoln Elementary School,12,0.037037037037037035,48,0.14814814814814814,324,0.8765432098765432,0.06172839506172839,0.021604938271604937,0.08333333333333333
4580,Hanover Community School Corp,3784,Hanover Central Middle School,2007,3,1,2,29,9,348,63,16,313,392,Hanover Central Middle School,2,0.00510204081632653,46,0.11734693877551021,392,0.8877551020408163,0.16071428571428573,0.04081632653061224,0.20153061224489796
4580,Hanover Community School Corp,3785,Hanover Central High Sch,2007,2,2,1,39,1,525,51,18,501,570,Hanover Central High Sch,3,0.005263157894736842,48,0.08421052631578947,570,0.9210526315789473,0.08947368421052632,0.031578947368421054,0.12105263157894737
4590,River Forest Community Sch Corp,3791,River Forest Jr-Sr High School,2007,5,3,19,125,4,232,166,45,177,388,River Forest Jr-Sr High School,45,0.11597938144329897,70,0.18041237113402062,388,0.5979381443298969,0.42783505154639173,0.11597938144329897,0.5438144329896907
4590,River Forest Community Sch Corp,3795,River Forest Jr High School,2007,2,2,14,79,6,127,129,28,73,230,River Forest Jr High School,26,0.11304347826086956,46,0.2,230,0.5521739130434783,0.5608695652173913,0.12173913043478261,0.6826086956521739
4590,River Forest Community Sch Corp,3797,Henry S Evans Elementary Sch,2007,5,2,17,113,21,181,234,35,70,339,Henry S Evans Elementary Sch,79,0.23303834808259588,44,0.12979351032448377,339,0.5339233038348082,0.6902654867256637,0.10324483775811209,0.7935103244837758
4590,River Forest Community Sch Corp,3801,River Forest Elementary Sch,2007,NA,NA,12,97,11,117,144,28,65,237,River Forest Elementary Sch,58,0.24472573839662448,44,0.18565400843881857,237,0.4936708860759494,0.6075949367088608,0.11814345991561181,0.7257383966244726
4590,River Forest Community Sch Corp,3805,John I Meister Elementary School,2007,1,2,5,82,19,184,164,28,101,293,John I Meister Elementary School,35,0.11945392491467577,15,0.051194539249146756,293,0.6279863481228669,0.5597269624573379,0.09556313993174062,0.6552901023890785
4600,Merrillville Community School,3809,Merrillville High Sch,2007,4,27,1146,267,177,772,574,201,1618,2393,Merrillville High Sch,18,0.007521938988717091,254,0.10614291684078563,2393,0.3226076055160886,0.23986627664020058,0.08399498537400753,0.3238612620142081
4600,Merrillville Community School,3811,Pierce Middle School,2007,3,6,538,160,120,268,340,155,600,1095,Pierce Middle School,6,0.005479452054794521,125,0.1141552511415525,1095,0.2447488584474886,0.3105022831050228,0.1415525114155251,0.4520547945205479
4600,Merrillville Community School,3813,Merrillville Intermediate School,2007,1,14,564,161,98,290,354,135,639,1128,Merrillville Intermediate School,17,0.015070921985815602,134,0.11879432624113476,1128,0.2570921985815603,0.31382978723404253,0.1196808510638298,0.43351063829787234
4600,Merrillville Community School,3821,Henry P Fieler Elem Sch,2007,1,1,269,76,29,57,172,45,216,433,Henry P Fieler Elem Sch,6,0.013856812933025405,52,0.12009237875288684,433,0.13163972286374134,0.3972286374133949,0.10392609699769054,0.5011547344110855
4600,Merrillville Community School,3822,Homer Iddings Elem Sch,2007,1,23,345,129,67,223,224,73,491,788,Homer Iddings Elem Sch,13,0.01649746192893401,95,0.12055837563451777,788,0.282994923857868,0.28426395939086296,0.09263959390862944,0.3769035532994924
4600,Merrillville Community School,3826,Edgar L Miller Elem Sch,2007,NA,5,316,77,33,35,185,59,222,466,Edgar L Miller Elem Sch,43,0.09227467811158799,41,0.08798283261802575,466,0.07510729613733906,0.3969957081545064,0.12660944206008584,0.5236051502145923
4600,Merrillville Community School,3827,John Wood Elementary School,2007,NA,6,91,55,27,182,76,29,256,361,John Wood Elementary School,19,0.05263157894736842,69,0.19113573407202217,361,0.5041551246537396,0.21052631578947367,0.08033240997229917,0.29085872576177285
4600,Merrillville Community School,3829,Jonas E Salk Elem Sch,2007,1,6,166,96,37,203,145,62,302,509,Jonas E Salk Elem Sch,11,0.021611001964636542,59,0.11591355599214145,509,0.3988212180746562,0.28487229862475444,0.12180746561886051,0.4066797642436149
4615,Lake Central School Corp,3831,Michael Grimmer Middle School,2007,1,36,46,138,33,831,99,39,947,1085,Michael Grimmer Middle School,15,0.013824884792626729,159,0.14654377880184333,1085,0.7658986175115208,0.0912442396313364,0.035944700460829496,0.1271889400921659
4615,Lake Central School Corp,3833,Lake Central High School,2007,9,42,80,302,47,2498,179,81,2718,2978,Lake Central High School,11,0.0036937541974479517,370,0.12424445936870383,2978,0.8388179986568166,0.06010745466756212,0.02719946272666219,0.08730691739422432
4615,Lake Central School Corp,3837,Kolling Elementary School,2007,7,9,5,70,18,700,36,14,759,809,Kolling Elementary School,14,0.0173053152039555,101,0.12484548825710753,809,0.865265760197775,0.04449938195302843,0.0173053152039555,0.06180469715698393
4615,Lake Central School Corp,3839,George Bibich Elementary Sch,2007,4,11,5,66,20,596,37,22,643,702,George Bibich Elementary Sch,21,0.029914529914529916,97,0.13817663817663817,702,0.8490028490028491,0.05270655270655271,0.03133903133903134,0.08404558404558404
4615,Lake Central School Corp,3840,James H Watson Elem Sch,2007,6,22,16,81,35,585,54,24,667,745,James H Watson Elem Sch,29,0.038926174496644296,139,0.1865771812080537,745,0.785234899328859,0.07248322147651007,0.032214765100671144,0.10469798657718121
4615,Lake Central School Corp,3841,Kahler Middle School,2007,7,26,34,114,34,1093,80,43,1185,1308,Kahler Middle School,11,0.008409785932721712,186,0.14220183486238533,1308,0.8356269113149847,0.06116207951070336,0.03287461773700306,0.09403669724770643
4615,Lake Central School Corp,3843,Protsman Elementary School,2007,10,35,22,94,34,556,74,23,654,751,Protsman Elementary School,26,0.03462050599201065,121,0.1611185086551265,751,0.7403462050599201,0.0985352862849534,0.03062583222370173,0.12916111850865514
4645,Tri-Creek School Corporation,3845,Lake Prairie Elementary Sch,2007,1,1,1,18,13,417,31,6,414,451,Lake Prairie Elementary Sch,4,0.008869179600886918,65,0.14412416851441243,451,0.9246119733924612,0.06873614190687362,0.013303769401330377,0.082039911308204
4645,Tri-Creek School Corporation,3848,Three Creeks Elem School,2007,NA,NA,NA,22,9,507,90,9,439,538,Three Creeks Elem School,2,0.0037174721189591076,61,0.11338289962825279,538,0.9423791821561338,0.16728624535315986,0.016728624535315983,0.18401486988847585
4645,Tri-Creek School Corporation,3851,Lowell Middle School,2007,1,NA,4,35,16,802,101,38,719,858,Lowell Middle School,5,0.005827505827505828,112,0.13053613053613053,858,0.9347319347319347,0.11771561771561771,0.04428904428904429,0.16200466200466201
4660,Crown Point Community Sch Corp,3854,Winfield Elementary School,2007,NA,9,4,40,25,418,35,17,444,496,Winfield Elementary School,28,0.056451612903225805,59,0.11895161290322581,496,0.842741935483871,0.07056451612903226,0.034274193548387094,0.10483870967741936
4645,Tri-Creek School Corporation,3865,Lowell Senior High School,2007,3,1,2,29,13,1198,121,53,1072,1246,Lowell Senior High School,6,0.004815409309791332,147,0.11797752808988764,1246,0.9614767255216693,0.0971107544141252,0.04253611556982344,0.13964686998394862
4650,Lake Ridge Schools,3869,Calumet High School,2007,4,3,189,87,21,395,338,97,264,699,Calumet High School,3,0.004291845493562232,73,0.1044349070100143,699,0.5650929899856938,0.48354792560801146,0.13876967095851217,0.6223175965665236
4650,Lake Ridge Schools,3881,Grissom Elementary School,2007,2,1,37,82,25,206,285,31,37,353,Grissom Elementary School,47,0.13314447592067988,50,0.141643059490085,353,0.5835694050991501,0.8073654390934845,0.08781869688385269,0.8951841359773371
4650,Lake Ridge Schools,3885,Longfellow Elementary School,2007,8,NA,35,81,39,308,297,54,120,471,Longfellow Elementary School,9,0.01910828025477707,49,0.1040339702760085,471,0.6539278131634819,0.6305732484076433,0.11464968152866242,0.7452229299363057
4650,Lake Ridge Schools,3889,Hosford Park Elementary,2007,NA,NA,113,40,33,108,211,22,61,294,Hosford Park Elementary,12,0.04081632653061224,51,0.17346938775510204,294,0.3673469387755102,0.717687074829932,0.07482993197278912,0.7925170068027211
4650,Lake Ridge Schools,3893,Lake Ridge Middle School,2007,3,3,101,88,25,272,313,62,117,492,Lake Ridge Middle School,13,0.026422764227642278,62,0.12601626016260162,492,0.5528455284552846,0.6361788617886179,0.12601626016260162,0.7621951219512195
4660,Crown Point Community Sch Corp,3901,Crown Point High School,2007,9,41,17,123,39,2060,200,86,2003,2289,Crown Point High School,35,0.01529051987767584,190,0.08300567933595457,2289,0.8999563128003495,0.08737439930100481,0.037570991699432066,0.12494539100043688
4660,Crown Point Community Sch Corp,3903,Lake Street Elementary School,2007,7,8,5,25,20,538,76,22,505,603,Lake Street Elementary School,12,0.01990049751243781,102,0.1691542288557214,603,0.8922056384742952,0.12603648424543948,0.03648424543946932,0.1625207296849088
4660,Crown Point Community Sch Corp,3905,Solon Robinson Elementary Sch,2007,3,25,6,51,24,452,70,35,456,561,Solon Robinson Elementary Sch,25,0.044563279857397504,72,0.12834224598930483,561,0.8057040998217468,0.12477718360071301,0.062388591800356503,0.18716577540106952
4660,Crown Point Community Sch Corp,3907,Jerry Ross Elementary School,2007,NA,12,9,39,15,583,42,16,600,658,Jerry Ross Elementary School,7,0.010638297872340425,62,0.09422492401215805,658,0.8860182370820668,0.06382978723404255,0.0243161094224924,0.08814589665653495
4660,Crown Point Community Sch Corp,3913,Timothy Ball Elementary Sch,2007,NA,8,2,30,13,446,85,34,380,499,Timothy Ball Elementary Sch,7,0.014028056112224449,56,0.11222444889779559,499,0.8937875751503006,0.17034068136272545,0.06813627254509018,0.23847695390781562
4670,School City of East Chicago,3924,East Chicago Central High Sch,2007,NA,5,703,667,18,40,1054,135,244,1433,East Chicago Central High Sch,67,0.04675505931612003,215,0.15003489183531055,1433,0.027913468248429867,0.735519888346127,0.0942079553384508,0.8297278436845779
4670,School City of East Chicago,3929,Eugene Field Elementary School,2007,1,NA,228,3,2,NA,227,2,5,234,Eugene Field Elementary School,0,0,24,0.10256410256410256,234,NA,0.9700854700854701,0.008547008547008548,0.9786324786324786
4670,School City of East Chicago,3933,Benjamin Franklin Elem School,2007,NA,NA,292,251,5,14,425,40,97,562,Benjamin Franklin Elem School,63,0.11209964412811388,133,0.23665480427046262,562,0.02491103202846975,0.7562277580071174,0.0711743772241993,0.8274021352313167
9555,East Chicago Urban Enterprise Acad,3935,East Chicago Urban Enterprise Acad,2007,NA,NA,178,88,14,4,235,19,30,284,East Chicago Urban Enterprise Acad,1,0.0035211267605633804,11,0.03873239436619718,284,0.014084507042253521,0.8274647887323944,0.06690140845070422,0.8943661971830986
4670,School City of East Chicago,3937,Carrie Gosch Elementary School,2007,2,1,347,43,3,6,333,9,60,402,Carrie Gosch Elementary School,0,0,61,0.1517412935323383,402,0.014925373134328358,0.8283582089552238,0.022388059701492536,0.8507462686567164
4670,School City of East Chicago,3941,Benjamin Harrison Elementary Sch,2007,1,2,145,449,9,11,480,45,92,617,Benjamin Harrison Elementary Sch,132,0.21393841166936792,54,0.08752025931928688,617,0.017828200972447326,0.7779578606158833,0.07293354943273905,0.8508914100486223
4670,School City of East Chicago,3945,Abraham Lincoln Elementary Sch,2007,1,NA,267,230,30,11,463,31,45,539,Abraham Lincoln Elementary Sch,55,0.10204081632653061,102,0.18923933209647495,539,0.02040816326530612,0.8589981447124304,0.0575139146567718,0.9165120593692022
4670,School City of East Chicago,3953,William McKinley Elementary Sch,2007,NA,5,185,548,20,25,658,39,86,783,William McKinley Elementary Sch,197,0.2515964240102171,93,0.11877394636015326,783,0.031928480204342274,0.8403575989782887,0.04980842911877394,0.8901660280970626
4670,School City of East Chicago,3961,George Washington Elem School,2007,1,2,209,220,18,16,399,24,43,466,George Washington Elem School,65,0.13948497854077252,47,0.10085836909871244,466,0.034334763948497854,0.8562231759656652,0.05150214592274678,0.907725321888412
4670,School City of East Chicago,3963,Joseph L Block Jr High School,2007,1,NA,274,203,11,4,398,39,56,493,Joseph L Block Jr High School,38,0.07707910750507099,86,0.1744421906693712,493,0.008113590263691683,0.8073022312373225,0.07910750507099391,0.8864097363083164
4680,Lake Station Community Schools,3965,Thomas A Edison Jr-Sr HS,2007,6,3,20,170,31,399,263,61,305,629,Thomas A Edison Jr-Sr HS,69,0.10969793322734499,89,0.14149443561208266,629,0.6343402225755167,0.41812400635930047,0.09697933227344992,0.5151033386327504
4670,School City of East Chicago,3967,West Side Junior High School,2007,NA,3,217,257,3,17,407,52,38,497,West Side Junior High School,27,0.05432595573440644,60,0.12072434607645875,497,0.03420523138832998,0.8189134808853119,0.10462776659959759,0.9235412474849095
9595,East Chicago Lighthouse Charter,3971,East Chicago Lighthouse,2007,1,1,75,37,1,NA,103,2,10,115,East Chicago Lighthouse,17,0.14782608695652175,4,0.034782608695652174,115,NA,0.8956521739130435,0.017391304347826087,0.9130434782608695
4680,Lake Station Community Schools,3973,Alexander Hamilton Elementary Sch,2007,NA,NA,4,92,18,150,172,18,74,264,Alexander Hamilton Elementary Sch,34,0.12878787878787878,23,0.08712121212121213,264,0.5681818181818182,0.6515151515151515,0.06818181818181818,0.7196969696969697
4680,Lake Station Community Schools,3975,Virgil I Bailey Elementary School,2007,NA,NA,10,61,16,165,146,18,88,252,Virgil I Bailey Elementary School,17,0.06746031746031746,41,0.1626984126984127,252,0.6547619047619048,0.5793650793650794,0.07142857142857142,0.6507936507936508
4680,Lake Station Community Schools,3977,Central Elementary School,2007,NA,NA,5,45,4,67,72,13,36,121,Central Elementary School,19,0.15702479338842976,10,0.08264462809917356,121,0.5537190082644629,0.5950413223140496,0.10743801652892562,0.7024793388429752
4680,Lake Station Community Schools,3985,Carl J Polk Elementary School,2007,2,NA,7,51,16,143,132,27,60,219,Carl J Polk Elementary School,15,0.0684931506849315,28,0.1278538812785388,219,0.6529680365296804,0.6027397260273972,0.1232876712328767,0.726027397260274
9585,West Gary Lighthouse Charter,4008,West Gary Lighthouse,2007,NA,NA,333,6,1,NA,248,24,68,340,West Gary Lighthouse,0,0,31,0.09117647058823529,340,NA,0.7294117647058823,0.07058823529411765,0.8
9460,Thea Bowman Leadership Academy,4022,Thea Bowman Leadership Academy,2007,NA,1,549,11,10,1,345,26,201,572,Thea Bowman Leadership Academy,0,0,46,0.08041958041958042,572,0.0017482517482517483,0.6031468531468531,0.045454545454545456,0.6486013986013986
4690,Gary Community School Corp,4029,"Lew Wallace (Sci, Tech, Eng, Math)",2007,2,1,886,18,2,4,527,22,364,913,"Lew Wallace (Sci, Tech, Eng, Math)",5,0.00547645125958379,201,0.22015334063526834,913,0.004381161007667032,0.5772179627601315,0.024096385542168676,0.6013143483023001
4690,Gary Community School Corp,4033,Theodore Roosevelt Car & Tech Acad,2007,2,NA,799,1,4,5,479,17,315,811,Theodore Roosevelt Car & Tech Acad,0,0,152,0.187422934648582,811,0.006165228113440197,0.5906288532675709,0.02096177558569667,0.6115906288532675
4690,Gary Community School Corp,4037,Tolleston Middle School,2007,2,NA,738,8,13,1,409,22,331,762,Tolleston Middle School,0,0,99,0.12992125984251968,762,0.0013123359580052493,0.536745406824147,0.028871391076115485,0.5656167979002624
4690,Gary Community School Corp,4041,William A Wirt Sr High Sch,2007,1,3,715,13,6,3,383,29,329,741,William A Wirt Sr High Sch,2,0.002699055330634278,150,0.20242914979757085,741,0.004048582995951417,0.5168690958164642,0.03913630229419703,0.5560053981106613
4690,Gary Community School Corp,4053,Benjamin Banneker Achievement Ctr,2007,1,NA,475,4,10,3,183,8,302,493,Benjamin Banneker Achievement Ctr,0,0,6,0.012170385395537525,493,0.006085192697768763,0.3711967545638945,0.016227180527383367,0.38742393509127787
4690,Gary Community School Corp,4061,Beveridge Elementary School,2007,NA,NA,450,3,9,2,355,4,105,464,Beveridge Elementary School,0,0,88,0.1896551724137931,464,0.004310344827586207,0.7650862068965517,0.008620689655172414,0.7737068965517241
4690,Gary Community School Corp,4065,Brunswick Elementary School,2007,NA,NA,435,10,4,6,345,18,92,455,Brunswick Elementary School,3,0.006593406593406593,57,0.12527472527472527,455,0.013186813186813187,0.7582417582417582,0.03956043956043956,0.7978021978021979
4690,Gary Community School Corp,4081,Dr Bernard C Watson Acad for Boys,2007,1,NA,353,3,10,2,304,2,63,369,Dr Bernard C Watson Acad for Boys,0,0,61,0.16531165311653118,369,0.005420054200542005,0.8238482384823849,0.005420054200542005,0.8292682926829268
4690,Gary Community School Corp,4086,Frankie W McCullough Acad for Girl,2007,NA,NA,383,1,1,NA,338,5,42,385,Frankie W McCullough Acad for Girl,0,0,42,0.10909090909090909,385,NA,0.8779220779220779,0.012987012987012988,0.8909090909090909
4690,Gary Community School Corp,4089,Benjamin Franklin Elem School,2007,NA,NA,223,3,2,2,187,4,39,230,Benjamin Franklin Elem School,0,0,25,0.10869565217391304,230,0.008695652173913044,0.8130434782608695,0.017391304347826087,0.8304347826086956
9635,KIPP LEAD College Prep Charter,4097,KIPP LEAD Middle School,2007,NA,NA,79,NA,2,NA,55,10,16,81,KIPP LEAD Middle School,0,0,4,0.04938271604938271,81,NA,0.6790123456790124,0.12345679012345678,0.8024691358024691
4690,Gary Community School Corp,4101,Ivanhoe Elementary School,2007,NA,NA,437,2,8,2,330,10,109,449,Ivanhoe Elementary School,0,0,64,0.14253897550111358,449,0.004454342984409799,0.734966592427617,0.022271714922048998,0.7572383073496659
4690,Gary Community School Corp,4103,Bailly Middle School,2007,1,1,666,9,6,5,492,18,178,688,Bailly Middle School,2,0.0029069767441860465,141,0.20494186046511628,688,0.007267441860465116,0.7151162790697675,0.02616279069767442,0.7412790697674418
4690,Gary Community School Corp,4104,Jefferson Elementary School,2007,NA,1,445,5,NA,2,349,8,96,453,Jefferson Elementary School,0,0,64,0.141280353200883,453,0.004415011037527594,0.7704194260485652,0.017660044150110375,0.7880794701986755
4690,Gary Community School Corp,4109,Kuny Elementary School,2007,NA,NA,413,8,9,4,332,1,101,434,Kuny Elementary School,0,0,27,0.06221198156682028,434,0.009216589861751152,0.7649769585253456,0.002304147465437788,0.7672811059907834
4690,Gary Community School Corp,4121,Jacques Marquette Elem School,2007,NA,NA,552,12,18,14,445,15,136,596,Jacques Marquette Elem School,2,0.003355704697986577,84,0.14093959731543623,596,0.02348993288590604,0.7466442953020134,0.025167785234899327,0.7718120805369127
4690,Gary Community School Corp,4127,Kennedy-King Elementary School,2007,1,1,494,11,12,5,383,6,135,524,Kennedy-King Elementary School,1,0.0019083969465648854,60,0.11450381679389313,524,0.009541984732824428,0.7309160305343512,0.011450381679389313,0.7423664122137404
9535,Gary Lighthouse Charter School,4130,Gary Lighthouse Charter School,2007,1,NA,507,4,1,3,352,53,111,516,Gary Lighthouse Charter School,0,0,35,0.06782945736434108,516,0.005813953488372093,0.6821705426356589,0.10271317829457365,0.7848837209302325
4690,Gary Community School Corp,4145,Dunbar-Pulaski Middle School,2007,NA,NA,548,12,6,3,435,14,120,569,Dunbar-Pulaski Middle School,1,0.0017574692442882249,96,0.1687170474516696,569,0.005272407732864675,0.7644991212653779,0.02460456942003515,0.789103690685413
4690,Gary Community School Corp,4149,Ernie Pyle Elementary School,2007,NA,NA,440,NA,2,1,319,10,114,443,Ernie Pyle Elementary School,0,0,46,0.1038374717832957,443,0.002257336343115124,0.7200902934537246,0.022573363431151242,0.7426636568848759
4690,Gary Community School Corp,4155,Glen Park Acad for Excel in Lrn,2007,NA,NA,691,19,15,5,549,21,160,730,Glen Park Acad for Excel in Lrn,5,0.00684931506849315,81,0.11095890410958904,730,0.00684931506849315,0.7520547945205479,0.028767123287671233,0.7808219178082192
4690,Gary Community School Corp,4157,John H Vohr Elementary School,2007,2,1,360,NA,7,NA,242,21,107,370,John H Vohr Elementary School,0,0,32,0.08648648648648649,370,NA,0.654054054054054,0.05675675675675676,0.7108108108108108
4690,Gary Community School Corp,4163,West Side Leadership Academy,2007,NA,NA,1296,16,4,4,617,34,669,1320,West Side Leadership Academy,0,0,187,0.14166666666666666,1320,0.0030303030303030303,0.4674242424242424,0.025757575757575757,0.49318181818181817
9545,21st Century Charter Sch of Gary,4164,21st Century Charter Sch of Gary,2007,NA,NA,296,6,NA,2,138,17,149,304,21st Century Charter Sch of Gary,0,0,31,0.10197368421052631,304,0.006578947368421052,0.45394736842105265,0.05592105263157895,0.5098684210526315
4690,Gary Community School Corp,4165,Daniel Webster Elem Sch,2007,3,NA,422,3,3,2,322,9,102,433,Daniel Webster Elem Sch,0,0,45,0.10392609699769054,433,0.004618937644341801,0.74364896073903,0.020785219399538105,0.7644341801385681
